index,case_key,opinion_label
1497,a817,dissent2
1498,a817,majority
1499,a817,dissent3
1500,a819,majority
1501,a819,dissent1
1502,a820,majority
1503,a820,dissent1
1504,a822,majority
1505,a822,dissent1
1506,a825,majority
1507,a825,dissent1
1508,a827,majority
1509,a827,dissent1
1510,a828,majority
1511,a828,dissent1
1512,a829,majority
1513,a829,dissent1
1514,a833,majority
1515,a833,dissent1
1516,a834,majority
1517,a834,dissent1
1518,a834,majority
1519,a834,dissent2
1520,a834,majority
1521,a834,dissent3
1522,a835,majority
1523,a835,dissent1
1524,a835,majority
1525,a835,dissent2
1526,a835,majority
1527,a835,dissent3
1528,a837,majority
1529,a837,dissent1
1530,a838,majority
1531,a838,dissent1
1532,a839,majority
1533,a839,dissent1
1534,a840,majority
1535,a840,dissent1
1536,a841,majority
1537,a841,dissent1
1538,a842,majority
1539,a842,dissent1
1540,a843,majority
1541,a843,dissent1
1542,a843,majority
1543,a843,dissent2
1544,a845,majority
1545,a845,dissent1
1546,a845,majority
1547,a845,dissent2
1548,a845,majority
1549,a845,dissent3
1550,a846,majority
1551,a846,dissent1
1552,a847,majority
1553,a847,dissent1
1554,a848,majority
1555,a848,dissent1
1556,a849,majority
1557,a849,dissent1
1558,a851,majority
1559,a851,dissent1
1560,a851,majority
1561,a851,dissent2
1562,a852,majority
1563,a852,dissent1
1564,a852,majority
1565,a852,dissent2
1566,a853,majority
1567,a853,dissent1
1568,a854,majority
1569,a854,dissent1
1570,a855,majority
1571,a855,dissent1
1572,a856,majority
1573,a856,dissent1
1574,a858,majority
1575,a858,dissent1
1576,a859,majority
1577,a859,dissent1
1578,a861,majority
1579,a861,dissent1
1580,a862,majority
1581,a862,dissent1
1582,a862,majority
1583,a862,dissent2
1584,a862,majority
1585,a862,dissent3
1586,a863,majority
1587,a863,dissent1
1588,a864,majority
1589,a864,dissent1
1590,a865,majority
1591,a865,dissent1
1592,a866,majority
1593,a866,dissent1
1594,a867,majority
1595,a867,dissent1
1596,a868,majority
1597,a868,dissent1
1598,a871,majority
1599,a871,dissent1
1600,a872,majority
1601,a872,dissent1
1602,a873,majority
1603,a873,dissent1
1604,a874,majority
1605,a874,dissent1
1606,a877,majority
1607,a877,dissent1
1608,a878,majority
1609,a878,dissent1
1610,a879,majority
1611,a879,dissent1
1612,a880,majority
1613,a880,dissent1
1614,a881,majority
1615,a881,dissent1
1616,a881,majority
1617,a881,dissent2
1618,a882,majority
1619,a882,dissent1
1620,a883,majority
1621,a883,dissent1
1622,a884,majority
1623,a884,dissent1
1624,a884,majority
1625,a884,dissent2
1626,a885,majority
1627,a885,dissent1
1628,a885,majority
1629,a885,dissent2
1630,a885,majority
1631,a885,dissent3
1632,a886,majority
1633,a886,dissent1
1634,a887,majority
1635,a887,dissent1
1636,a888,majority
1637,a888,dissent1
1638,a890,majority
1639,a890,dissent1
1640,a891,majority
1641,a891,dissent1
1642,a893,majority
1643,a893,dissent1
1644,a895,majority
1645,a895,dissent1
1646,a896,majority
1647,a896,dissent1
1648,a896,majority
1649,a896,dissent2
1650,a897,majority
1651,a897,dissent1
1652,a897,majority
1653,a897,dissent2
1654,a898,majority
1655,a898,dissent1
1656,a900,majority
1657,a900,dissent1
1658,a901,majority
1659,a901,dissent1
1660,a902,majority
1661,a902,dissent1
1662,a902,majority
1663,a902,dissent2
1664,a905,majority
1665,a905,dissent1
1666,a906,majority
1667,a906,dissent1
1668,a907,majority
1669,a907,dissent1
1670,a908,majority
1671,a908,dissent1
1672,a910,majority
1673,a910,dissent1
1674,a911,majority
1675,a911,dissent1
1676,a912,majority
1677,a912,dissent1
1678,a913,majority
1679,a913,dissent1
1680,a914,majority
1681,a914,dissent1
1682,a915,majority
1683,a915,dissent1
1684,a916,majority
1685,a916,dissent1
1686,a918,majority
1687,a918,dissent1
1688,a920,majority
1689,a920,dissent1
1690,a921,majority
1691,a921,dissent1
1692,a922,majority
1693,a922,dissent1
1694,a923,majority
1695,a923,dissent1
1696,a924,majority
1697,a924,dissent1
1698,a925,majority
1699,a925,dissent1
1700,a926,majority
1701,a926,dissent1
1702,a927,majority
1703,a927,dissent1
1704,a927,majority
1705,a927,dissent2
1706,a933,majority
1707,a933,dissent1
1708,a934,majority
1709,a934,dissent1
1710,a935,majority
1711,a935,dissent1
1712,a938,majority
1713,a938,dissent1
1714,a939,majority
1715,a939,dissent1
1716,a941,majority
1717,a941,dissent1
1718,a942,majority
1719,a942,dissent1
1720,a947,majority
1721,a947,dissent1
1722,a950,majority
1723,a950,dissent1
1724,a951,majority
1725,a951,dissent1
1726,a952,majority
1727,a952,dissent1
1728,a953,majority
1729,a953,dissent1
1730,a953,majority
1731,a953,dissent2
1732,a954,majority
1733,a954,dissent1
1734,a955,majority
1735,a955,dissent1
1736,a955,majority
1737,a955,dissent2
1738,a956,majority
1739,a956,dissent1
1740,a957,majority
1741,a957,dissent1
1742,a958,majority
1743,a958,dissent1
1744,a960,majority
1745,a960,dissent1
1746,a960,majority
1747,a960,dissent2
1748,a961,majority
1749,a961,dissent1
1750,a962,majority
1751,a962,dissent1
1752,a962,majority
1753,a962,dissent2
1754,a964,majority
1755,a964,dissent1
1756,a965,majority
1757,a965,dissent1
1758,a965,majority
1759,a965,dissent2
1760,a968,majority
1761,a968,dissent1
1762,a970,majority
1763,a970,dissent1
1764,a971,majority
1765,a971,dissent1
1766,a972,majority
1767,a972,dissent1
1768,a973,majority
1769,a973,dissent1
1770,a974,majority
1771,a974,dissent1
1772,a975,majority
1773,a975,dissent1
1774,a976,majority
1775,a976,dissent1
1776,a978,majority
1777,a978,dissent1
1778,a979,majority
1779,a979,dissent1
1780,a980,majority
1781,a980,dissent1
1782,a984,majority
1783,a984,dissent1
1784,a985,majority
1785,a985,dissent1
1786,a986,majority
1787,a986,dissent1
1788,a987,majority
1789,a987,dissent1
1790,a988,majority
1791,a988,dissent1
1792,a989,majority
1793,a989,dissent1
1794,a990,majority
1795,a990,dissent1
1796,a991,majority
1797,a991,dissent1
1798,a991,majority
1799,a991,dissent2
1800,a992,majority
1801,a992,dissent1
1802,a993,majority
1803,a993,dissent1
1804,a994,majority
1805,a994,dissent1
1806,a995,majority
1807,a995,dissent1
1808,a996,majority
1809,a996,dissent1
1810,a998,majority
1811,a998,dissent1
1812,a999,majority
1813,a999,dissent1
1814,a1001,majority
1815,a1001,dissent1
1816,a1003,majority
1817,a1003,dissent1
1818,a1004,majority
1819,a1004,dissent1
1820,a1005,majority
1821,a1005,dissent1
1822,a1006,majority
1823,a1006,dissent1
1824,a1008,majority
1825,a1008,dissent1
1826,a1009,majority
1827,a1009,dissent1
1828,a1012,majority
1829,a1012,dissent1
1830,a1013,majority
1831,a1013,dissent1
1832,a1014,majority
1833,a1014,dissent1
1834,a1015,majority
1835,a1015,dissent1
1836,a1019,majority
1837,a1019,dissent1
1838,a1020,majority
1839,a1020,dissent1
1840,a1021,majority
1841,a1021,dissent1
1842,a1021,majority
1843,a1021,dissent2
1844,a1023,majority
1845,a1023,dissent1
1846,a1025,majority
1847,a1025,dissent1
1848,a1026,majority
1849,a1026,dissent1
1850,a1027,majority
1851,a1027,dissent1
1852,a1027,majority
1853,a1027,dissent2
1854,a1029,majority
1855,a1029,dissent1
1856,a1036,majority
1857,a1036,dissent1
1858,a1037,majority
1859,a1037,dissent1
1860,a1037,majority
1861,a1037,dissent2
1862,a1038,majority
1863,a1038,dissent1
1864,a1039,majority
1865,a1039,dissent1
1866,a1040,majority
1867,a1040,dissent1
1868,a1045,majority
1869,a1045,dissent1
1870,a1046,majority
1871,a1046,dissent1
1872,a1048,majority
1873,a1048,dissent1
1874,a1050,majority
1875,a1050,dissent1
1876,a1051,majority
1877,a1051,dissent1
1878,a1052,majority
1879,a1052,dissent1
1880,a1053,majority
1881,a1053,dissent1
1882,a1053,majority
1883,a1053,dissent2
1884,a1055,majority
1885,a1055,dissent1
1886,a1056,majority
1887,a1056,dissent1
1888,a1056,majority
1889,a1056,dissent2
1890,a1057,majority
1891,a1057,dissent1
1892,a1058,majority
1893,a1058,dissent1
1894,a1059,majority
1895,a1059,dissent1
1896,a1060,majority
1897,a1060,dissent1
1898,a1061,majority
1899,a1061,dissent1
1900,a1061,majority
1901,a1061,dissent2
1902,a1062,majority
1903,a1062,dissent1
1904,a1063,majority
1905,a1063,dissent1
1906,a1065,majority
1907,a1065,dissent1
1908,a1066,majority
1909,a1066,dissent1
1910,a1067,majority
1911,a1067,dissent1
1912,a1069,majority
1913,a1069,dissent1
1914,a1070,majority
1915,a1070,dissent1
1916,a1070,majority
1917,a1070,dissent2
1918,a1071,majority
1919,a1071,dissent1
1920,a1072,majority
1921,a1072,dissent1
1922,a1073,majority
1923,a1073,dissent1
1924,a1074,majority
1925,a1074,dissent1
1926,a1078,majority
1927,a1078,dissent1
1928,a1079,majority
1929,a1079,dissent1
1930,a1079,majority
1931,a1079,dissent2
1932,a1080,majority
1933,a1080,dissent1
1934,a1081,majority
1935,a1081,dissent1
1936,a1082,majority
1937,a1082,dissent1
1938,a1083,majority
1939,a1083,dissent1
1940,a1083,majority
1941,a1083,dissent2
1942,a1088,majority
1943,a1088,dissent1
1944,a1091,majority
1945,a1091,dissent1
1946,a1092,majority
1947,a1092,dissent1
1948,a1094,majority
1949,a1094,dissent1
1950,a1095,majority
1951,a1095,dissent1
1952,a1096,majority
1953,a1096,dissent1
1954,a1098,majority
1955,a1098,dissent1
1956,a1100,majority
1957,a1100,dissent1
1958,a1101,majority
1959,a1101,dissent1
1960,a1101,majority
1961,a1101,dissent2
1962,a1106,majority
1963,a1106,dissent1
1964,a1107,majority
1965,a1107,dissent1
1966,a1109,majority
1967,a1109,dissent1
1968,a1109,majority
1969,a1109,dissent2
1970,a1110,majority
1971,a1110,dissent1
1972,a1110,majority
1973,a1110,dissent2
1974,a1112,majority
1975,a1112,dissent1
1976,a1112,majority
1977,a1112,dissent2
1978,a1115,majority
1979,a1115,dissent1
1980,a1117,majority
1981,a1117,dissent1
1982,a1117,majority
1983,a1117,dissent2
1984,a1117,majority
1985,a1117,dissent3
1986,a1117,majority
1987,a1117,dissent4
1988,a1119,majority
1989,a1119,dissent1
1990,a1120,majority
1991,a1120,dissent1
1992,a1121,majority
1993,a1121,dissent1
1994,a1122,majority
1995,a1122,dissent1
1996,a1122,majority
1997,a1122,dissent2
1998,a1123,majority
1999,a1123,dissent1
2000,a1124,majority
2001,a1124,dissent1
2002,a1124,majority
2003,a1124,dissent2
2004,a1125,majority
2005,a1125,dissent1
2006,a1126,majority
2007,a1126,dissent1
2008,a1127,majority
2009,a1127,dissent1
2010,a1129,majority
2011,a1129,dissent1
2012,a1130,majority
2013,a1130,dissent1
2014,a1132,majority
2015,a1132,dissent1
2016,a1137,majority
2017,a1137,dissent1
2018,a1139,majority
2019,a1139,dissent1
2020,a1139,majority
2021,a1139,dissent2
2022,a1140,majority
2023,a1140,dissent1
2024,a1141,majority
2025,a1141,dissent1
2026,a1143,majority
2027,a1143,dissent1
2028,a1144,majority
2029,a1144,dissent1
2030,a1146,majority
2031,a1146,dissent1
2032,a1147,majority
2033,a1147,dissent1
2034,a1151,majority
2035,a1151,dissent1
2036,a1153,majority
2037,a1153,dissent1
2038,a1154,majority
2039,a1154,dissent1
2040,a1154,majority
2041,a1154,dissent2
2042,a1155,majority
2043,a1155,dissent1
2044,a1156,majority
2045,a1156,dissent1
2046,a1158,majority
2047,a1158,dissent1
2048,a1159,majority
2049,a1159,dissent1
2050,a1160,majority
2051,a1160,dissent1
2052,a1162,majority
2053,a1162,dissent1
2054,a1162,majority
2055,a1162,dissent2
2056,a1162,majority
2057,a1162,dissent3
2058,a1163,majority
2059,a1163,dissent1
2060,a1163,majority
2061,a1163,dissent2
2062,a1164,majority
2063,a1164,dissent1
2064,a1165,majority
2065,a1165,dissent1
2066,a1166,majority
2067,a1166,dissent1
2068,a1169,majority
2069,a1169,dissent1
2070,a1169,majority
2071,a1169,dissent2
2072,a1172,majority
2073,a1172,dissent1
2074,a1172,majority
2075,a1172,dissent2
2076,a1173,majority
2077,a1173,dissent1
2078,a1178,majority
2079,a1178,dissent1
2080,a1179,majority
2081,a1179,dissent1
2082,a1179,majority
2083,a1179,dissent2
2084,a1180,majority
2085,a1180,dissent1
2086,a1180,majority
2087,a1180,dissent2
2088,a1180,majority
2089,a1180,dissent3
2090,a1181,majority
2091,a1181,dissent1
2092,a1183,majority
2093,a1183,dissent1
2094,a1183,majority
2095,a1183,dissent2
2096,a1183,majority
2097,a1183,dissent3
2098,a1184,majority
2099,a1184,dissent1
2100,a1184,majority
2101,a1184,dissent2
2102,a1187,majority
2103,a1187,dissent1
2104,a1188,majority
2105,a1188,dissent1
2106,a1195,majority
2107,a1195,dissent1
2108,a1196,majority
2109,a1196,dissent1
2110,a1199,majority
2111,a1199,dissent1
2112,a1199,majority
2113,a1199,dissent2
2114,a1200,majority
2115,a1200,dissent1
2116,a1201,majority
2117,a1201,dissent1
2118,a1203,majority
2119,a1203,dissent1
2120,a1204,majority
2121,a1204,dissent1
2122,a1206,majority
2123,a1206,dissent1
2124,a1207,majority
2125,a1207,dissent1
2126,a1207,majority
2127,a1207,dissent2
2128,a1208,majority
2129,a1208,dissent1
2130,a1209,majority
2131,a1209,dissent1
2132,a1210,majority
2133,a1210,dissent1
2134,a1214,majority
2135,a1214,dissent1
2136,a1217,majority
2137,a1217,dissent1
2138,a1218,majority
2139,a1218,dissent1
2140,a1219,majority
2141,a1219,dissent1
2142,a1219,majority
2143,a1219,dissent2
2144,a1219,majority
2145,a1219,dissent3
2146,a1220,majority
2147,a1220,dissent1
2148,a1220,majority
2149,a1220,dissent2
2150,a1220,majority
2151,a1220,dissent3
2152,a1220,majority
2153,a1220,dissent4
2154,a1221,majority
2155,a1221,dissent1
2156,a1221,majority
2157,a1221,dissent2
2158,a1223,majority
2159,a1223,dissent1
2160,a1224,majority
2161,a1224,dissent1
2162,a1225,majority
2163,a1225,dissent1
2164,a1226,majority
2165,a1226,dissent1
2166,a1226,majority
2167,a1226,dissent2
2168,a1227,majority
2169,a1227,dissent1
2170,a1230,majority
2171,a1230,dissent1
2172,a1231,majority
2173,a1231,dissent1
2174,a1236,majority
2175,a1236,dissent1
2176,a1237,majority
2177,a1237,dissent1
2178,a1239,majority
2179,a1239,dissent1
2180,a1240,majority
2181,a1240,dissent1
2182,a1242,majority
2183,a1242,dissent1
2184,a1243,majority
2185,a1243,dissent1
2186,a1244,majority
2187,a1244,dissent1
2188,a1246,majority
2189,a1246,dissent1
2190,a1246,majority
2191,a1246,dissent2
2192,a1247,majority
2193,a1247,dissent1
2194,a1248,majority
2195,a1248,dissent1
2196,a1249,majority
2197,a1249,dissent1
2198,a1251,majority
2199,a1251,dissent1
2200,a1252,majority
2201,a1252,dissent1
2202,a1252,majority
2203,a1252,dissent2
2204,a1252,majority
2205,a1252,dissent3
2206,a1252,majority
2207,a1252,dissent4
2208,a1254,majority
2209,a1254,dissent1
2210,a1259,majority
2211,a1259,dissent1
2212,a1260,majority
2213,a1260,dissent1
2214,a1261,majority
2215,a1261,dissent1
2216,a1262,majority
2217,a1262,dissent1
2218,a1263,majority
2219,a1263,dissent1
2220,a1264,majority
2221,a1264,dissent1
2222,a1265,majority
2223,a1265,dissent1
2224,a1266,majority
2225,a1266,dissent1
2226,a1267,majority
2227,a1267,dissent1
2228,a1268,majority
2229,a1268,dissent1
2230,a1270,majority
2231,a1270,dissent1
2232,a1271,majority
2233,a1271,dissent1
2234,a1271,majority
2235,a1271,dissent2
2236,a1272,majority
2237,a1272,dissent1
2238,a1273,majority
2239,a1273,dissent1
2240,a1274,majority
2241,a1274,dissent1
2242,a1275,majority
2243,a1275,dissent1
2244,a1276,majority
2245,a1276,dissent1
2246,a1277,majority
2247,a1277,dissent1
2248,a1278,majority
2249,a1278,dissent1
2250,a1279,majority
2251,a1279,dissent1
2252,a1280,majority
2253,a1280,dissent1
2254,a1280,majority
2255,a1280,dissent2
2256,a1281,majority
2257,a1281,dissent1
2258,a1281,majority
2259,a1281,dissent2
2260,a1282,majority
2261,a1282,dissent1
2262,a1283,majority
2263,a1283,dissent1
2264,a1292,majority
2265,a1292,dissent1
2266,a1293,majority
2267,a1293,dissent1
2268,a1294,majority
2269,a1294,dissent1
2270,a1296,majority
2271,a1296,dissent1
2272,a1297,majority
2273,a1297,dissent1
2274,a1300,majority
2275,a1300,dissent1
2276,a1301,majority
2277,a1301,dissent1
2278,a1302,majority
2279,a1302,dissent1
2280,a1303,majority
2281,a1303,dissent1
2282,a1305,majority
2283,a1305,dissent1
2284,a1305,majority
2285,a1305,dissent2
2286,a1306,majority
2287,a1306,dissent1
2288,a1307,majority
2289,a1307,dissent1
2290,a1309,majority
2291,a1309,dissent1
2292,a1310,majority
2293,a1310,dissent1
2294,a1311,majority
2295,a1311,dissent1
2296,a1312,majority
2297,a1312,dissent1
2298,a1313,majority
2299,a1313,dissent1
2300,a1314,majority
2301,a1314,dissent1
2302,a1315,majority
2303,a1315,dissent1
2304,a1316,majority
2305,a1316,dissent1
2306,a1317,majority
2307,a1317,dissent1
2308,a1325,majority
2309,a1325,dissent1
2310,a1326,majority
2311,a1326,dissent1
2312,a1327,majority
2313,a1327,dissent1
2314,a1328,majority
2315,a1328,dissent1
2316,a1329,majority
2317,a1329,dissent1
2318,a1330,majority
2319,a1330,dissent1
2320,a1331,majority
2321,a1331,dissent1
2322,a1332,majority
2323,a1332,dissent1
2324,a1333,majority
2325,a1333,dissent1
2326,a1334,majority
2327,a1334,dissent1
2328,a1334,majority
2329,a1334,dissent2
2330,a1334,majority
2331,a1334,dissent3
2332,a1335,majority
2333,a1335,dissent1
2334,a1336,majority
2335,a1336,dissent1
2336,a1337,majority
2337,a1337,dissent1
2338,a1340,majority
2339,a1340,dissent1
2340,a1341,majority
2341,a1341,dissent1
2342,a1341,majority
2343,a1341,dissent2
2344,a1341,majority
2345,a1341,dissent3
2346,a1343,majority
2347,a1343,dissent1
2348,a1346,majority
2349,a1346,dissent1
2350,a1347,majority
2351,a1347,dissent1
2352,a1347,majority
2353,a1347,dissent2
2354,a1347,majority
2355,a1347,dissent3
2356,a1348,majority
2357,a1348,dissent1
2358,a1350,majority
2359,a1350,dissent1
2360,a1357,majority
2361,a1357,dissent1
2362,a1360,majority
2363,a1360,dissent1
2364,a1364,majority
2365,a1364,dissent1
2366,a1367,majority
2367,a1367,dissent1
2368,a1370,majority
2369,a1370,dissent1
2370,a1372,majority
2371,a1372,dissent1
2372,a1374,majority
2373,a1374,dissent1
2374,a1375,majority
2375,a1375,dissent1
2376,a1377,majority
2377,a1377,dissent1
2378,a1380,majority
2379,a1380,dissent1
2380,a1382,majority
2381,a1382,dissent1
2382,a1383,majority
2383,a1383,dissent1
2384,a1383,majority
2385,a1383,dissent2
2386,a1384,majority
2387,a1384,dissent1
2388,a1398,majority
2389,a1398,dissent1
2390,a1401,majority
2391,a1401,dissent1
2392,a1402,majority
2393,a1402,dissent1
2394,a1403,majority
2395,a1403,dissent1
2396,a1404,majority
2397,a1404,dissent1
2398,a1404,majority
2399,a1404,dissent2
2400,a1409,majority
2401,a1409,dissent1
