case_key,majority_opinion_label,dissent_opinion_label,kl_divergence
a783,majority,dissent1,1.975058218215071
a783,majority,dissent2,4.887603088528231
a786,majority,dissent1,2.3676913083303934
a787,majority,dissent1,6.899575523476155
a787,majority,dissent2,0.5074831300921193
a788,majority,dissent1,0.4269312659138121
a789,majority,dissent1,4.0674701895994945
a790,majority,dissent1,2.5134038048689598
a791,majority,dissent1,5.667890057657246
a792,majority,dissent1,0.22530767681194108
a793,majority,dissent1,2.1517912338774976
a794,majority,dissent1,0.7973000618696794
a794,majority,dissent2,0.3827216254644733
a794,majority,dissent3,0.8690841573332371
a795,majority,dissent1,2.077190459496734
a795,majority,dissent2,1.7208576941465141
a797,majority,dissent1,0.06870021499696945
a799,majority,dissent1,1.386145612816007
a800,majority,dissent1,0.7652869260316707
a800,majority,dissent2,2.261416662334927
a802,majority,dissent1,0.2689133667306235
a803,majority,dissent1,0.4734220879316323
a804,majority,dissent1,0.6657883951704553
a805,majority,dissent1,0.8969154386577237
a806,majority,dissent1,0.31757419268019094
a807,majority,dissent1,1.0183216909452757
a808,majority,dissent1,6.861649595183401
a809,majority,dissent1,4.429263108144632
a809,majority,dissent2,2.9089059856768666
a810,majority,dissent1,5.497650456130561
a810,majority,dissent2,3.680515009313473
a811,majority,dissent1,4.483567082207756
a813,majority,dissent1,1.4614220766393127
a813,majority,dissent2,1.3377444309207125
a814,majority,dissent1,2.374152666271681
a815,majority,dissent1,1.8593964410580517
a815,majority,dissent2,1.086074402271942
a816,majority,dissent1,0.6767416634753667
a816,majority,dissent2,2.842086673800917
a817,majority,dissent1,2.272025011922825
a817,majority,dissent2,2.445392095292524
a817,majority,dissent3,2.676940426540975
a819,majority,dissent1,2.6822004472880168
a820,majority,dissent1,1.4501689167602612
a822,majority,dissent1,0.7624599384742514
a825,majority,dissent1,1.1962882127543146
a827,majority,dissent1,2.286674015622212
a828,majority,dissent1,1.8876310911497916
a829,majority,dissent1,3.6198203979504533
a833,majority,dissent1,1.0465317567003969
a834,majority,dissent1,1.6778466494694142
a834,majority,dissent2,1.6768270310623241
a834,majority,dissent3,1.2057434586445726
a835,majority,dissent1,1.5881210018771332
a835,majority,dissent2,1.4757323873491222
a835,majority,dissent3,0.6546756465516779
a837,majority,dissent1,1.624071156626716
a838,majority,dissent1,1.3363677289632403
a839,majority,dissent1,1.8590833866825736
a840,majority,dissent1,0.9068863885277116
a841,majority,dissent1,0.7186339340332731
a842,majority,dissent1,0.6509672180860263
a843,majority,dissent1,0.3926982230260719
a843,majority,dissent2,0.38205866024406354
a845,majority,dissent1,3.0272205655827924
a845,majority,dissent2,1.8522766060287983
a845,majority,dissent3,5.964943767460582
a846,majority,dissent1,1.093240448336092
a847,majority,dissent1,1.5068386459725527
a848,majority,dissent1,1.3119620206753586
a849,majority,dissent1,0.6810503279898018
a851,majority,dissent1,0.8278066952044115
a851,majority,dissent2,0.6585180707761897
a852,majority,dissent1,1.3353332595732064
a852,majority,dissent2,1.512466765223583
a853,majority,dissent1,4.04944570210422
a854,majority,dissent1,2.6881937359102985
a855,majority,dissent1,3.1260419479247554
a856,majority,dissent1,1.8733813857806136
a858,majority,dissent1,0.5102025550057581
a859,majority,dissent1,0.7965955544138748
a861,majority,dissent1,2.8816764834164896
a862,majority,dissent1,2.0562167635872886
a862,majority,dissent2,1.5587065781492604
a862,majority,dissent3,1.031990242128628
a863,majority,dissent1,2.188792612561725
a864,majority,dissent1,1.39779310556633
a865,majority,dissent1,2.6492674277698844
a866,majority,dissent1,1.2781579667040335
a867,majority,dissent1,2.4634174380049236
a868,majority,dissent1,1.4563173220098478
a871,majority,dissent1,1.3378759336845143
a872,majority,dissent1,0.9947291970902616
a873,majority,dissent1,0.8472173523434288
a874,majority,dissent1,0.5617891147219143
a877,majority,dissent1,2.377561308591037
a878,majority,dissent1,1.4155843964927708
a879,majority,dissent1,1.5703972920008165
a880,majority,dissent1,2.212234084101656
a881,majority,dissent1,2.544203713868958
a881,majority,dissent2,2.1628007116215384
a882,majority,dissent1,1.8611467135281685
a883,majority,dissent1,1.44882865493084
a884,majority,dissent1,3.296761492213408
a884,majority,dissent2,3.2409509434797723
a885,majority,dissent1,0.5472559568696438
a885,majority,dissent2,1.0995998658460937
a885,majority,dissent3,1.3183281877742865
a886,majority,dissent1,1.0124521141144647
a887,majority,dissent1,0.5034054433150432
a888,majority,dissent1,0.47558520406381855
a890,majority,dissent1,2.119769710931359
a891,majority,dissent1,2.953863838999905
a893,majority,dissent1,1.3465792435640747
a895,majority,dissent1,1.4854544727920946
a896,majority,dissent1,0.5956211456233931
a896,majority,dissent2,0.6690270335801939
a897,majority,dissent1,1.189386915051518
a897,majority,dissent2,2.377447538950368
a898,majority,dissent1,3.0099685863648813
a900,majority,dissent1,5.37926460565146
a901,majority,dissent1,1.0272090032181298
a902,majority,dissent1,1.4199950113177147
a902,majority,dissent2,0.668099973149587
a905,majority,dissent1,3.2416892987883346
a906,majority,dissent1,1.3635902286198929
a907,majority,dissent1,1.1346842438469902
a908,majority,dissent1,1.0756015414318876
a910,majority,dissent1,1.8185985053433034
a911,majority,dissent1,1.1441114141253041
a912,majority,dissent1,1.589656966200163
a913,majority,dissent1,0.5784767034716729
a914,majority,dissent1,1.8526072841279841
a915,majority,dissent1,2.4450944347730355
a916,majority,dissent1,1.499683741536466
a918,majority,dissent1,0.7354011486058093
a920,majority,dissent1,1.5885329464012286
a921,majority,dissent1,0.6672280298174604
a922,majority,dissent1,2.6745446993974222
a923,majority,dissent1,1.2369499711396084
a924,majority,dissent1,2.829908786724929
a925,majority,dissent1,1.043389776128051
a926,majority,dissent1,1.405330091679515
a927,majority,dissent1,2.292449582324931
a927,majority,dissent2,2.1554768158900615
a933,majority,dissent1,1.5396195596158073
a934,majority,dissent1,0.4072019895177309
a935,majority,dissent1,2.264299391945203
a938,majority,dissent1,0.2959360023095584
a939,majority,dissent1,1.5559568098949785
a941,majority,dissent1,2.256676405439236
a942,majority,dissent1,1.5737152997234947
a947,majority,dissent1,2.200954532740003
a950,majority,dissent1,2.9664318135933785
a951,majority,dissent1,1.5716164965945238
a952,majority,dissent1,0.35858155228637456
a953,majority,dissent1,3.717999985864875
a953,majority,dissent2,2.9541554154165333
a954,majority,dissent1,1.016786076782213
a955,majority,dissent1,1.8281080105952907
a955,majority,dissent2,1.341626666747731
a956,majority,dissent1,1.1579544096895646
a957,majority,dissent1,1.2044595126029125
a958,majority,dissent1,0.44632919727754466
a960,majority,dissent1,1.2045187249747364
a960,majority,dissent2,0.31256974695266765
a961,majority,dissent1,0.44547354038119685
a962,majority,dissent1,1.0131736373484057
a962,majority,dissent2,0.48747041048599626
a964,majority,dissent1,1.126669221252325
a965,majority,dissent1,1.0766686218234032
a965,majority,dissent2,0.8949563594162042
a968,majority,dissent1,2.0394959982018444
a970,majority,dissent1,3.25456520553829
a971,majority,dissent1,0.24166118787992757
a972,majority,dissent1,0.5970320811717458
a973,majority,dissent1,1.6818896087334592
a974,majority,dissent1,1.895511636078624
a975,majority,dissent1,2.3777302084659455
a976,majority,dissent1,0.8997074045439631
a978,majority,dissent1,0.968036258815915
a979,majority,dissent1,0.9185493943975185
a980,majority,dissent1,1.7209551856542207
a984,majority,dissent1,1.379125402331065
a985,majority,dissent1,1.869809942948605
a986,majority,dissent1,0.5427559107502664
a987,majority,dissent1,3.7176789919351396
a988,majority,dissent1,3.1394794308116527
a989,majority,dissent1,2.916052543653943
a990,majority,dissent1,2.699005028926953
a991,majority,dissent1,0.4480737530319311
a991,majority,dissent2,0.08937163821133008
a992,majority,dissent1,0.9636262128776565
a993,majority,dissent1,1.877403345151992
a994,majority,dissent1,1.3332682921521717
a995,majority,dissent1,1.6485749446841693
a996,majority,dissent1,2.7121934429724366
a998,majority,dissent1,3.3849243586171953
a999,majority,dissent1,3.0267187904422883
a1001,majority,dissent1,1.5961784790681126
a1003,majority,dissent1,2.465196285418598
a1004,majority,dissent1,0.9432316645871264
a1005,majority,dissent1,1.3315011226560682
a1006,majority,dissent1,2.6972496708451086
a1008,majority,dissent1,1.086113940873879
a1009,majority,dissent1,0.8771502446447905
a1012,majority,dissent1,2.915481885346531
a1013,majority,dissent1,1.5581957073042991
a1014,majority,dissent1,1.5143269810094941
a1015,majority,dissent1,1.7817545458746924
a1019,majority,dissent1,0.5441205927908571
a1020,majority,dissent1,0.7833456341601619
a1021,majority,dissent1,1.2320645920070956
a1021,majority,dissent2,2.0347636671997305
a1023,majority,dissent1,1.226233953647667
a1025,majority,dissent1,0.7761648926419238
a1026,majority,dissent1,0.9195421661108822
a1027,majority,dissent1,1.966861158425731
a1027,majority,dissent2,4.848099783166672
a1029,majority,dissent1,0.5937068276984664
a1036,majority,dissent1,0.5177938555548891
a1037,majority,dissent1,1.4071081425784289
a1037,majority,dissent2,0.647825140789062
a1038,majority,dissent1,0.47309665562220893
a1039,majority,dissent1,0.17476046441691948
a1040,majority,dissent1,0.6443761195750971
a1045,majority,dissent1,1.238042952040239
a1046,majority,dissent1,1.402508255084589
a1048,majority,dissent1,0.8812149157627428
a1050,majority,dissent1,2.3930472315655447
a1051,majority,dissent1,1.2127773788959388
a1052,majority,dissent1,1.0774270892516333
a1053,majority,dissent1,0.9347425227630937
a1053,majority,dissent2,0.6246551245314135
a1055,majority,dissent1,0.46418268474685553
a1056,majority,dissent1,0.7581121922021027
a1056,majority,dissent2,0.35963485422759767
a1057,majority,dissent1,3.225946309186941
a1058,majority,dissent1,1.9319592198909012
a1059,majority,dissent1,1.8091613202130155
a1060,majority,dissent1,0.5708920745730639
a1061,majority,dissent1,0.31113259573413005
a1061,majority,dissent2,3.630928476238101
a1062,majority,dissent1,2.357125113413497
a1063,majority,dissent1,2.2324289619861695
a1065,majority,dissent1,0.23838151895073778
a1066,majority,dissent1,1.3797335182144324
a1067,majority,dissent1,3.0924462697525845
a1069,majority,dissent1,1.2187159834219803
a1070,majority,dissent1,3.475801039192819
a1070,majority,dissent2,1.919338117522439
a1071,majority,dissent1,1.9914736488689426
a1072,majority,dissent1,1.9022502059255324
a1073,majority,dissent1,0.7545382792587843
a1074,majority,dissent1,3.1634621729887535
a1078,majority,dissent1,4.422886153200422
a1079,majority,dissent1,1.8136897211598142
a1079,majority,dissent2,0.8401397568611095
a1080,majority,dissent1,0.4229638660432611
a1081,majority,dissent1,0.26037263033624336
a1082,majority,dissent1,0.39026053267634464
a1083,majority,dissent1,0.5859612845737042
a1083,majority,dissent2,0.5633229406358603
a1088,majority,dissent1,0.6236619701767271
a1091,majority,dissent1,0.2882042847997235
a1092,majority,dissent1,2.724109445738025
a1094,majority,dissent1,0.6060527273632239
a1095,majority,dissent1,1.8060895705808475
a1096,majority,dissent1,0.5619585543474148
a1098,majority,dissent1,1.4189581814013403
a1100,majority,dissent1,1.6397530562651665
a1101,majority,dissent1,1.3815034969801032
a1101,majority,dissent2,4.752855727631259
a1106,majority,dissent1,1.44125421480843
a1107,majority,dissent1,3.0755558348759404
a1109,majority,dissent1,1.2430945836635074
a1109,majority,dissent2,2.006467519607506
a1110,majority,dissent1,3.512493829196086
a1110,majority,dissent2,2.9714976923638963
a1112,majority,dissent1,2.63202955824878
a1112,majority,dissent2,1.2757850314296202
a1115,majority,dissent1,3.2003884815395924
a1117,majority,dissent1,1.366093991217805
a1117,majority,dissent2,1.3459540931929925
a1117,majority,dissent3,5.138209773706901
a1117,majority,dissent4,3.7862737186994515
a1119,majority,dissent1,1.4740749643927087
a1120,majority,dissent1,0.7874782559749107
a1121,majority,dissent1,0.92139040299681
a1122,majority,dissent1,0.6903439946013142
a1122,majority,dissent2,1.4680264787615123
a1123,majority,dissent1,0.4746694532600667
a1124,majority,dissent1,2.8890764982726727
a1124,majority,dissent2,1.7585597108937723
a1125,majority,dissent1,2.5585473967321053
a1126,majority,dissent1,5.275087488267273
a1127,majority,dissent1,2.1212476584742
a1129,majority,dissent1,2.0010837377599224
a1130,majority,dissent1,1.2913902537002322
a1132,majority,dissent1,1.121531011275346
a1137,majority,dissent1,0.7990002151650714
a1139,majority,dissent1,2.217319029708823
a1139,majority,dissent2,1.3513464597184837
a1140,majority,dissent1,2.1705956603988934
a1141,majority,dissent1,2.322521957911054
a1143,majority,dissent1,2.637331250424338
a1144,majority,dissent1,0.6864866575923767
a1146,majority,dissent1,2.0330978669543462
a1147,majority,dissent1,1.4691278548430198
a1151,majority,dissent1,2.3898923465165383
a1153,majority,dissent1,1.3556963064858374
a1154,majority,dissent1,0.9750042173673624
a1154,majority,dissent2,1.9469450408366225
a1155,majority,dissent1,5.796629420878677
a1156,majority,dissent1,0.6989139033070544
a1158,majority,dissent1,1.068856330783974
a1159,majority,dissent1,0.5352018944576267
a1160,majority,dissent1,1.0858581819876805
a1162,majority,dissent1,1.490035681081222
a1162,majority,dissent2,1.8758070706350427
a1162,majority,dissent3,1.1186453226447939
a1163,majority,dissent1,2.6053441252961864
a1163,majority,dissent2,2.076427847997442
a1164,majority,dissent1,0.309223551805809
a1165,majority,dissent1,5.731890188386396
a1166,majority,dissent1,0.1360114613478299
a1169,majority,dissent1,2.707810887573582
a1169,majority,dissent2,2.154080678564557
a1172,majority,dissent1,0.5224140324389097
a1172,majority,dissent2,0.7280087905206749
a1173,majority,dissent1,1.3756023197145562
a1178,majority,dissent1,1.5713378792683101
a1179,majority,dissent1,2.36318684388473
a1179,majority,dissent2,1.9799740595055786
a1180,majority,dissent1,0.3734502224919122
a1180,majority,dissent2,1.859976341626574
a1180,majority,dissent3,2.089985224084631
a1181,majority,dissent1,0.8106345921654068
a1183,majority,dissent1,2.75825331215242
a1183,majority,dissent2,1.1045575573492106
a1183,majority,dissent3,0.5751642099173656
a1184,majority,dissent1,1.379643984057715
a1184,majority,dissent2,5.5782251365897855
a1187,majority,dissent1,1.5867517114534586
a1188,majority,dissent1,1.4397637888636887
a1195,majority,dissent1,0.9256849683090862
a1196,majority,dissent1,2.6722645208744917
a1199,majority,dissent1,4.481825710946424
a1199,majority,dissent2,1.088829021315562
a1200,majority,dissent1,3.410974815301948
a1201,majority,dissent1,1.1685921531031254
a1203,majority,dissent1,4.037071639286596
a1204,majority,dissent1,1.1517118584644281
a1206,majority,dissent1,0.6022848218586881
a1207,majority,dissent1,1.742475493429875
a1207,majority,dissent2,4.448993794802721
a1208,majority,dissent1,3.452620301373632
a1209,majority,dissent1,1.4689505952505701
a1210,majority,dissent1,1.5256033773538245
a1214,majority,dissent1,0.5243981339833932
a1217,majority,dissent1,2.0803503335598346
a1218,majority,dissent1,0.6641136980986316
a1219,majority,dissent1,1.962180936216609
a1219,majority,dissent2,2.0836876932163597
a1219,majority,dissent3,1.4342326761013475
a1220,majority,dissent1,0.7201686260830336
a1220,majority,dissent2,0.8766819339616367
